Class;WMC;DIT;CBO;LOC;CIC;CCC;Bug
XSSFBorderFormatting;99.0;1.0;7.0;141;0;0;2
TestXDDFTextBodyProperties;1.0;1.0;6.0;141;0;0;3
TestCellFormatPart;26.0;1.0;17.0;141;0;0;2
HemfCommentRecordType;4.0;0;10.0;141;0;0;3
RefEvalImplementation;8.0;1.0;5.0;141;0;0;3
EmfPlusObjectClamp;4.0;0;1.0;141;0;0;3
PanoseProportion;0.0;0;1.0;3;0;1;1
TestBarRecord;2.0;1.0;5.0;141;0;0;3
MAPIMessage;103.0;3.0;48.0;141;0;0;2
TestXSSFHeaderFooterProperties;10.0;1.0;3.0;141;0;0;3
TabStop;0;0;0;41;0;0;0
WordToFoUtils;58.0;2.0;8.0;141;0;0;2
InterfaceEndRecord;10.0;4.0;11.0;40;1;1;2
FibRgLw95AbstractType;53.0;1.0;2.0;141;0;0;2
Dimension2dDouble;2.0;3.0;3.0;45;0;0;0
BaseTestConditionalFormatting;45.0;1.0;32.0;141;0;0;2
XDDFChart;157.0;2.0;85.0;141;0;0;2
PartAlreadyExistsException;1.0;6.0;5.0;141;0;0;3
TestPackageThumbnail;2.0;1.0;6.0;141;0;0;3
XDDFScene3D;2.0;1.0;1.0;141;0;0;3
Fixed3ArgFunction;2.0;1.0;6.0;13;1;0;1
AgileCipherInputStream;2.0;5.0;4.0;141;0;0;3
Series;21.0;2.0;6.0;141;0;0;1
Themes;0;0;0;141;0;0;3
RefPtgBase;16.0;3.0;21.0;87;1;1;2
ChunkHeaderV6;11.0;2.0;3.0;141;0;0;3
LineSpacingDescriptor;15.0;1.0;8.0;141;0;0;3
TestXSLFSheet;1.0;1.0;11.0;141;0;0;3
WordToHtmlUtils;43.0;2.0;7.0;141;0;0;1
RefValueArray;2.0;2.0;4.0;13;0;0;0
EmbeddedExtractor;37.0;1.0;22.0;299;1;1;2
IAdjustableShape;0;0;0;13;0;0;0
ColorGradientThreshold;10.0;2.0;9.0;50;1;1;2
EmptyFileException;1.0;5.0;16.0;9;0;0;2
TestDocumentProtection;10.0;1.0;8.0;141;0;0;3
TestIrr;7.0;1.0;11.0;141;0;0;3
Frequency;6.0;2.0;10.0;48;1;0;1
TestXSSFCircularReferences;1.0;2.0;2.0;141;0;0;3
TestXSSFSheetShiftRowsAndColumns;19.0;1.0;9.0;141;0;0;3
XDDFNumericalDataSource;0;0;0;141;0;0;3
TestExControl;3.0;1.0;7.0;141;0;0;3
ThemeElement;3.0;0;3.0;141;0;0;3
EqualPtg;5.0;4.0;5.0;28;1;0;1
TableStyleInfo;0;0;0;32;0;0;0
TestSlideChangeNotes;3.0;1.0;9.0;141;0;0;3
TestEscherDgRecord;4.0;1.0;7.0;141;0;0;3
TestHxxFEncryption;7.0;1.0;10.0;141;0;0;3
ExcelAntSetStringCell;4.0;2.0;3.0;141;0;0;3
TestXSSFTable;36.0;1.0;18.0;141;0;0;2
BlankValue;1.0;1.0;3.0;141;0;0;3
UserEditAndPersistListing;10.0;1.0;9.0;141;0;0;3
Api;0.0;0;1.0;141;0;0;3
Name;7.0;1.0;8.0;32;1;1;2
SheetRange;0;0;0;4;1;0;1
EscherProperty;18.0;1.0;23.0;116;1;1;2
PropertyValue;11.0;1.0;22.0;141;0;1;2
SharedFormulaRecord;15.0;5.0;24.0;93;1;1;2
ConditionalFormats;41.0;1.0;28.0;141;0;0;2
WriteAccessRecord;20.0;4.0;14.0;117;1;1;2
Record;16.0;1.0;92.0;58;1;1;2
ICell;0;0;0;141;0;0;3
TestIndexFunctionFromSpreadsheet;1.0;2.0;3.0;141;0;0;3
DateValue;9.0;2.0;13.0;87;1;1;2
XDDFBulletStyleCharacter;4.0;1.0;2.0;141;0;0;3
XSSFRangeCopier;4.0;2.0;10.0;141;0;0;3
XSSFTableStyleInfo;12.0;1.0;5.0;141;0;0;3
BarRecord;24.0;4.0;9.0;173;1;1;2
EscherBoolProperty;3.0;3.0;14.0;41;0;0;0
CellPosition;0.0;0;1.0;17;0;0;0
TestXSSFReader;26.0;1.0;16.0;141;0;0;2
FrameRecord;18.0;4.0;10.0;129;1;1;2
POIXMLDocumentPart;75.0;1.0;132.0;141;0;0;2
LabelRecord;22.0;3.0;14.0;162;1;1;2
ChainLoopDetector;5.0;1.0;7.0;32;0;0;0
TestNameRecord;7.0;1.0;15.0;141;0;0;2
WmfStretchDib;14.0;1.0;19.0;141;0;0;2
MAPIRtfAttribute;6.0;2.0;13.0;141;0;0;3
FSPADocumentPart;2.0;0;4.0;141;0;0;3
TestFreeform;4.0;1.0;2.0;141;0;0;3
CellFormatResult;3.0;1.0;9.0;37;0;0;0
UnknownStream;1.0;2.0;4.0;141;0;0;3
ChartEndObjectRecord;10.0;4.0;7.0;65;1;1;2
ExcelAntSetDoubleCell;4.0;2.0;5.0;141;0;0;3
TestAreaRecord;2.0;1.0;5.0;141;0;0;3
TestSimpleFileRead;11.0;1.0;5.0;141;0;0;3
TestChangeTracking;3.0;1.0;5.0;141;0;0;3
WmfResizePalette;8.0;1.0;10.0;141;0;0;3
PictureType;15.0;0;7.0;57;0;1;1
TestFontDetails;4.0;1.0;2.0;141;0;0;3
AxisRecord;20.0;4.0;8.0;153;1;1;2
CryptoAPIDocumentInputStream;8.0;3.0;2.0;53;1;0;1
SerifType;0.0;0;2.0;141;0;0;3
StyleSheet;53.0;1.0;26.0;141;0;0;2
Parent;0;0;0;36;1;0;1
RefValueArray;2.0;2.0;4.0;13;0;0;0
XSSFCellBorder;41.0;1.0;11.0;141;0;0;1
RKUtil;4.0;1.0;3.0;43;0;1;1
ReparseFactory;0;0;0;141;0;0;3
HSLFMetroShape;8.0;1.0;9.0;141;0;0;3
Dec2Hex;13.0;2.0;11.0;100;1;1;2
OneArg;4.0;2.0;9.0;24;1;0;1
TestTNEFAttributes;8.0;1.0;13.0;141;0;0;3
GutsRecord;18.0;4.0;10.0;142;1;1;2
EmfCreateBrushIndirect;7.0;2.0;11.0;141;0;0;3
HSSFTestHelper;11.0;1.0;25.0;141;0;0;2
EscherPropertyTypesHolder;0.0;0;2.0;9;0;0;0
HemfMisc;0.0;1.0;1.0;141;0;0;3
PlainValueCellCacheEntry;1.0;2.0;7.0;10;0;0;0
DocumentSummaryInformation;92.0;2.0;36.0;699;1;1;2
UnsupportedFileFormatException;2.0;5.0;6.0;13;0;0;0
TestFixedFunctionsFromSpreadsheet;1.0;2.0;2.0;141;0;0;3
MergedCells;1.0;1.0;6.0;141;0;0;3
TestMissingRecordAwareHSSFListener;27.0;1.0;20.0;141;0;0;2
XORCipherInputStream;6.0;5.0;5.0;64;0;0;0
XSLFCellTextParagraph;2.0;2.0;4.0;141;0;0;3
BaseTestHyperlink;3.0;1.0;12.0;141;0;0;3
StringCodepointsIterable;2.0;1.0;4.0;32;1;1;2
ParagraphAlignment;5.0;0;4.0;141;0;0;3
SprmUtils;17.0;1.0;8.0;141;0;0;3
ParagraphHeight;9.0;1.0;7.0;141;0;0;3
TestDrawingGroupRecord;3.0;1.0;9.0;141;0;0;3
TestEDate;10.0;1.0;9.0;141;0;0;3
ForkedEvaluator;16.0;1.0;19.0;102;0;1;2
OldExcelExtractor;40.0;1.0;20.0;233;1;1;2
SysIndexSource;1.0;0;2.0;21;0;1;1
TestRecordFactory;8.0;1.0;21.0;141;0;0;2
TestAreaReference;3.0;1.0;7.0;141;0;0;3
HemfPlusRecordIterator;10.0;1.0;5.0;141;0;0;3
AbstractEscherHolderRecord;37.0;3.0;28.0;200;1;1;2
EmfPolygon16;2.0;3.0;4.0;141;0;0;3
TestOperandResolver;10.0;1.0;3.0;141;0;0;3
LittleEndianCP950Reader;182.0;2.0;6.0;435;1;1;2
BufferedImageRenderer;1.0;2.0;3.0;141;0;0;3
TestNameCommentRecord;1.0;1.0;5.0;141;0;0;3
WordToTextConverter;45.0;2.0;27.0;141;0;0;2
HwmfGraphics;116.0;1.0;112.0;141;0;0;2
HemfPlusPath;0.0;1.0;0.0;141;0;0;3
OperatorEnum;47.0;0;1.0;56;1;1;2
XSSFCellAlignment;20.0;1.0;5.0;141;0;0;3
TestEvilUnclosedBRFixingInputStream;7.0;1.0;4.0;141;0;0;3
DefaultIndexedColorMap;3.0;1.0;5.0;141;0;0;3
Var3or4ArgFunction;3.0;1.0;8.0;17;1;0;1
EmfCommentData;0;0;0;141;0;0;3
WmfSaveDc;5.0;1.0;5.0;141;0;0;3
Word2Forrest;26.0;1.0;7.0;141;0;0;1
TestXWPFFootnotes;7.0;1.0;7.0;141;0;0;3
TestBOFRecord;2.0;1.0;6.0;141;0;0;3
CatLabRecord;11.0;4.0;6.0;71;1;1;2
SectionSprmUncompressor;62.0;2.0;10.0;141;0;0;2
TestXSSFDataValidationConstraint;4.0;1.0;4.0;141;0;0;3
ComparisonExample;6.0;1.0;3.0;141;0;0;3
EmfExtTextOutA;23.0;2.0;18.0;141;0;0;2
RecordFormatException;5.0;4.0;69.0;32;0;0;2
WordToHtmlConverter;67.0;2.0;26.0;141;0;0;2
TestXWPFPictureData;12.0;1.0;20.0;141;0;0;2
TextFunction;25.0;1.0;21.0;340;1;1;2
EventExample;11.0;1.0;12.0;141;0;0;3
ExtSSTRecord;21.0;4.0;14.0;142;1;1;2
EmfExtTextOutW;3.0;3.0;3.0;141;0;0;3
TestXSSFImportFromXML;6.0;1.0;11.0;141;0;0;3
TestLittleEndianCP950Reader;2.0;1.0;1.0;141;0;0;3
EmfFormatSignature;4.0;0;2.0;141;0;0;3
XSSFEvaluationCell;17.0;1.0;10.0;141;0;0;3
HSSFTests;0.0;1.0;10.0;141;0;0;3
FileHelper;9.0;1.0;4.0;141;0;0;3
StdfPost2000AbstractType;23.0;1.0;3.0;141;0;0;1
HyperlinkSheetScraper;4.0;2.0;8.0;141;0;0;3
LoadEmbedded;20.0;1.0;18.0;141;0;0;2
TestXSSFCellUtil;1.0;2.0;2.0;141;0;0;3
EmfPlusHatchBrushData;6.0;1.0;13.0;141;0;0;3
IEEEDouble;1.0;1.0;2.0;23;0;0;0
BufAccessBAOS;1.0;3.0;1.0;141;0;0;3
TestDrawingAggregate;32.0;1.0;29.0;141;0;0;2
TestPOITestCase;8.0;1.0;3.0;141;0;0;3
Comment2000Atom;13.0;3.0;11.0;141;0;0;3
Counta;14.0;1.0;12.0;71;1;1;2
TestOutlookTextExtractor;13.0;1.0;9.0;141;0;0;3
Chunk;35.0;1.0;16.0;141;0;0;2
RelationalOperationEval;28.0;2.0;15.0;148;1;1;2
XSSFConditionalFormattingRule;61.0;1.0;21.0;141;0;0;2
FontFamily;4.0;0;3.0;59;0;0;0
XDDFColorSystemDefined;11.0;2.0;5.0;141;0;0;3
CryptoAPIEncryptionInfoBuilder;6.0;1.0;12.0;47;1;0;1
MockStream;2.0;2.0;2.0;141;0;0;3
Outline;3.0;1.0;2.0;14;0;0;0
AxisParentRecord;20.0;4.0;8.0;150;1;1;2
TestWrite;23.0;1.0;34.0;141;0;0;2
TestEscherParts;2.0;1.0;7.0;141;0;0;3
TestDVALRecord;1.0;1.0;4.0;141;0;0;3
TestPropertyFactory;8.0;1.0;8.0;141;0;0;3
OpcOutputStream;15.0;4.0;4.0;141;0;0;3
IconMultiStateFormatting;23.0;1.0;18.0;95;1;1;2
TestXSSFWorkbook;53.0;3.0;66.0;141;0;0;2
UnaryMinusEval;5.0;2.0;12.0;31;1;1;2
HSSFCreationHelper;9.0;1.0;21.0;61;1;0;2
ASCIIUnicodeStringPair;5.0;1.0;1.0;24;0;0;0
AllPivotRecordTests;0.0;1.0;4.0;141;0;0;3
Thumbnail;10.0;1.0;6.0;213;0;1;1
HemfPicture;23.0;1.0;20.0;141;0;0;2
HSSFShapeGroup;46.0;2.0;39.0;326;1;1;2
Bitmap;4.0;2.0;7.0;141;0;1;1
HPSFFileHandler;8.0;3.0;14.0;141;0;0;3
HorizontalPositioning;0.0;0;2.0;141;0;0;3
RecordCounter;4.0;1.0;4.0;141;0;0;3
Ole10Native;46.0;1.0;24.0;404;0;1;2
RecordFactory;17.0;1.0;28.0;132;1;1;2
Area3DPtg;14.0;4.0;29.0;75;1;1;2
Even;5.0;3.0;2.0;26;1;0;1
BlankCellRectangleGroup;11.0;1.0;2.0;49;0;0;0
TestRegionUtil;15.0;1.0;10.0;141;0;0;3
HemfText;0.0;1.0;2.0;141;0;0;3
TestDocumentProperties;3.0;1.0;6.0;141;0;0;3
CalcModeRecord;12.0;4.0;9.0;84;1;1;2
DummyRecordBase;4.0;3.0;5.0;14;1;0;1
SXSSFEvaluationCell;17.0;1.0;9.0;141;0;0;3
FunctionMetadataReader;31.0;1.0;5.0;151;0;1;1
FunctionData;12.0;1.0;2.0;141;0;0;3
SeriesListRecord;15.0;4.0;8.0;68;1;1;2
ExcelToHtmlUtils;8.0;2.0;9.0;141;0;0;3
SeriesLabelsRecord;24.0;4.0;8.0;166;1;1;2
Name;7.0;1.0;5.0;32;1;1;2
PColor;7.0;1.0;5.0;47;0;0;0
SEPAbstractType;128.0;1.0;7.0;141;0;0;2
DeletedArea3DPtg;10.0;3.0;13.0;56;1;1;2
Shape;3.0;0;1.0;43;1;1;2
TestSheet;9.0;1.0;13.0;141;0;0;3
DrawAutoShape;1.0;4.0;4.0;5;0;0;0
TestXSSFSheetRowGrouping;22.0;1.0;9.0;141;0;0;1
HSSFEvaluationCell;17.0;1.0;10.0;93;1;0;1
TestWeekdayFunc;5.0;1.0;9.0;141;0;0;3
TestDocumentEncryptionAtom;2.0;1.0;3.0;141;0;0;3
DeferredSXSSFWorkbook;18.0;2.0;15.0;141;0;0;2
HeaderFooter;42.0;1.0;7.0;289;1;1;2
Context;11.0;1.0;17.0;43;1;1;2
EvilUnclosedBRFixingInputStream;1.0;4.0;2.0;141;0;0;3
BooleanValue;5.0;1.0;3.0;141;0;0;3
TestCruddyExtractor;4.0;1.0;5.0;141;0;0;3
CellRangeAddressBase;42.0;1.0;67.0;327;1;1;2
TestIntersectionPtg;1.0;2.0;6.0;141;0;0;3
ShapeTextVisitor;3.0;2.0;6.0;141;0;0;3
ClientAnchorDetail;4.0;1.0;1.0;141;0;0;3
TestTrim;6.0;1.0;9.0;141;0;0;3
HwmfEmbeddedType;1.0;0;5.0;141;0;0;3
OldLabelRecord;10.0;2.0;12.0;81;1;1;2
XDGFVisioExtractor;6.0;3.0;11.0;141;0;0;3
TestExternalNameReference;3.0;1.0;10.0;141;0;0;3
DrawingSelectionRecord;10.0;4.0;9.0;108;1;1;2
CompressedStreamStore;7.0;2.0;7.0;141;0;0;3
OldSheetRecord;10.0;1.0;10.0;74;1;1;2
TestXSLFHyperlink;3.0;1.0;24.0;141;0;0;2
UnderlineType;3.0;0;4.0;141;0;0;3
TestPaletteRecord;3.0;1.0;2.0;141;0;0;3
CreateTable;4.0;1.0;11.0;141;0;0;3
OfficeArtRecordHeader;3.0;1.0;5.0;33;0;0;0
XWPFWordExtractor;39.0;3.0;29.0;141;0;0;2
TestPropertyTable;6.0;1.0;14.0;141;0;0;3
EmfPlusPath;25.0;1.0;19.0;141;0;0;2
HSLFSimpleShape;112.0;2.0;56.0;141;0;0;2
BloombergAddIn;3.0;1.0;6.0;141;0;0;3
TestSlideAtom;5.0;1.0;8.0;141;0;0;3
Rate;14.0;1.0;10.0;84;1;1;2
XDDFBodyProperties;58.0;1.0;14.0;141;0;0;2
TestXWPFTableRow;6.0;1.0;5.0;141;0;0;3
TestHex2Dec;9.0;1.0;11.0;141;0;0;3
operator;0.0;0;1.0;7;0;1;1
TestXWPFBugs;5.0;1.0;12.0;141;0;0;3
PanoseContrast;0.0;0;1.0;3;0;1;1
ReadCustomPropertySets;6.0;1.0;9.0;141;0;0;3
BaseTestRow;19.0;1.0;11.0;141;0;0;3
Option;1.0;1.0;1.0;12;0;1;1
BaseTestFunctionsFromSpreadsheet;34.0;1.0;37.0;141;0;0;2
ExcelNumberFormat;11.0;1.0;11.0;61;0;1;1
CellFormat;55.0;1.0;15.0;427;1;1;2
SignatureConfig;124.0;1.0;27.0;141;0;0;2
TestPublisherTextExtractor;4.0;1.0;7.0;141;0;0;3
AllDataFilesTester;3.0;1.0;2.0;141;0;0;3
IntersectionEval;12.0;2.0;8.0;64;1;0;1
FnGroupCountRecord;11.0;4.0;8.0;62;1;1;2
EmfLineTo;4.0;2.0;7.0;141;0;0;3
ICMMode;4.0;0;1.0;141;0;0;3
LongLongPropertyValue;4.0;2.0;6.0;141;0;0;3
POIFSMiniStore;26.0;2.0;15.0;204;1;1;2
BinaryRC4Decryptor;16.0;2.0;19.0;116;1;1;2
WorkingWithFonts;1.0;1.0;7.0;141;0;0;3
EscherPropertyMetaData;4.0;1.0;0.0;42;0;0;0
HeaderRecord;7.0;5.0;9.0;36;1;0;1
Bookmarks;0;0;0;141;0;0;3
HMEFContentsExtractor;19.0;1.0;10.0;141;0;0;3
PlexOfCps;21.0;1.0;22.0;141;0;0;2
UnicodeMapping;1.0;1.0;1.0;8;0;0;0
ExtendedPivotTableViewFieldsRecord;15.0;4.0;9.0;102;1;1;2
CountifsTests;5.0;1.0;12.0;141;0;0;3
TestEntryUtils;3.0;1.0;7.0;141;0;0;3
TestEventWorkbookBuilder;8.0;1.0;20.0;141;0;0;2
ChartTitleFormatRecord;15.0;4.0;10.0;91;1;1;2
XSSFRichTextString;118.0;1.0;42.0;141;0;0;2
TestXSSFTableColumn;3.0;1.0;4.0;141;0;0;3
HSSFShape;59.0;1.0;53.0;342;1;1;2
TestContentTypeManager;12.0;1.0;23.0;141;0;0;2
MESSAGE_CLASS;0.0;0;3.0;141;0;0;3
TestSXSSFCell;16.0;3.0;18.0;141;0;0;2
HemfPlusMisc;1.0;1.0;1.0;141;0;0;3
IterateCells;5.0;1.0;5.0;141;0;0;3
Action;0.0;0;1.0;141;0;0;3
TestUnionPtg;1.0;2.0;6.0;141;0;0;3
PasswordRecord;12.0;4.0;9.0;67;1;1;2
ExcelExtractor;46.0;3.0;31.0;40;1;1;2
TestEncryptedFile;4.0;1.0;4.0;141;0;0;3
LittleEndianByteArrayOutputStream;16.0;2.0;36.0;88;1;0;2
DeferredSXSSFSheet;5.0;2.0;9.0;141;0;0;3
BookmarksImpl;22.0;1.0;8.0;141;0;0;1
WSBoolRecord;30.0;4.0;12.0;258;1;1;2
TenPower;4.0;1.0;1.0;37;0;1;1
Sumifs;1.0;2.0;4.0;36;1;0;1
TestLoadSaveXSSF;3.0;1.0;9.0;141;0;0;3
CFHeader12Record;15.0;5.0;12.0;78;1;1;2
HSSFPrintSetup;39.0;1.0;5.0;292;1;0;1
PathShadeType;3.0;0;1.0;141;0;0;3
Msg2txt;11.0;1.0;6.0;141;0;0;3
TestAddingSlides;12.0;1.0;14.0;141;0;0;3
BytePropertyNode;5.0;2.0;3.0;141;0;0;3
TestFormulaBugs;9.0;1.0;11.0;141;0;0;3
TestSXSSFFormulaEvaluation;9.0;2.0;13.0;141;0;0;3
TestXSLFSlideShow;9.0;1.0;21.0;141;0;0;2
TestZipSecureFile;2.0;1.0;4.0;141;0;0;3
MemoryPackagePartOutputStream;7.0;2.0;2.0;141;0;0;3
DGet;8.0;1.0;7.0;46;1;1;2
Table;0;0;0;103;1;1;2
XDDFBulletSizePercent;6.0;1.0;2.0;141;0;0;3
TestTxInteractiveInfoAtom;4.0;1.0;3.0;141;0;0;3
TestXSSFFirstFooter;3.0;1.0;3.0;141;0;0;3
TestDataSource;9.0;1.0;7.0;141;0;0;3
Drawable;0;0;0;123;1;0;1
TestNecessaryOOXMLClasses;1.0;1.0;0.0;141;0;0;3
HSSFDataBarFormatting;14.0;1.0;9.0;54;1;0;1
TestComment2000;13.0;1.0;8.0;141;0;0;3
DirectoryEntry;0;0;0;113;1;0;1
MemoryUsage;19.0;1.0;7.0;141;0;0;3
TestNumberToTextConverter;5.0;1.0;4.0;141;0;0;3
RefListEval;4.0;1.0;5.0;21;0;0;0
StaxHelper;4.0;1.0;1.0;29;0;1;1
TestIdentifierManager;5.0;1.0;1.0;141;0;0;3
FormatTrackingHSSFListener;19.0;1.0;17.0;151;1;1;2
OLE2NotOfficeXmlFileException;1.0;7.0;4.0;141;0;0;3
TestEscherRecordFactory;5.0;1.0;14.0;141;0;0;3
FeatFormulaErr2;25.0;1.0;9.0;103;1;1;2
ColumnInfoRecord;33.0;4.0;15.0;220;1;1;2
TestHeadersFooters;9.0;1.0;13.0;141;0;0;3
EmfPlusPathPointType;0.0;0;1.0;141;0;0;3
MessageSubmissionChunk;13.0;2.0;9.0;141;0;0;3
AggregateFunction;22.0;2.0;20.0;239;1;1;2
Kind;0.0;0;3.0;141;0;0;3
EmfSetOffsetClipRgn;3.0;2.0;5.0;141;0;0;3
EscherDggRecord;35.0;2.0;21.0;295;1;1;2
RefEval;0;0;0;39;1;0;1
WmfSetRop2;6.0;1.0;9.0;141;0;0;3
BaseTestXEvaluationSheet;1.0;1.0;5.0;141;0;0;3
WmfDibCreatePatternBrush;17.0;1.0;16.0;141;0;0;2
SprmBuffer;37.0;1.0;19.0;141;0;0;2
Rank;23.0;2.0;10.0;110;1;1;2
StretchBltMode;4.0;0;2.0;141;0;0;3
TestDateUtil;44.0;1.0;8.0;141;0;0;1
StdfBase;13.0;2.0;2.0;141;0;0;3
WmfEllipse;7.0;1.0;8.0;141;0;0;3
TestOct2Dec;5.0;1.0;6.0;141;0;0;3
CellComments;3.0;1.0;15.0;141;0;0;2
XWPFHeaderFooter;83.0;2.0;34.0;141;0;0;2
HeaderFooterType;5.0;0;4.0;36;0;0;0
TestOLE2Embeding;6.0;1.0;20.0;141;0;0;2
XSLFTextShape;147.0;3.0;51.0;141;0;0;2
OfficeDrawing;0;0;0;141;0;0;3
ElapsedPartHandler;11.0;1.0;4.0;47;0;0;0
EmfPlusAdjustableArrowCap;2.0;2.0;5.0;141;0;0;3
TestHeadersFooters;2.0;1.0;7.0;141;0;0;3
LazyAreaEval;12.0;2.0;10.0;72;1;0;1
TestPackage;82.0;1.0;54.0;141;0;0;2
EscherPart;6.0;2.0;9.0;141;0;0;3
XSSFBParser;10.0;1.0;16.0;141;0;0;2
TestEscherDump;7.0;1.0;9.0;141;0;0;3
FutureRecord;0;0;0;9;1;0;1
TestPictures;12.0;1.0;22.0;141;0;0;2
XDDFValueAxis;42.0;2.0;35.0;141;0;0;2
LineTo;15.0;1.0;5.0;141;0;0;3
DigestOutputStream;8.0;2.0;9.0;141;0;0;3
BulletsDemo;1.0;1.0;8.0;141;0;0;3
XSSFBSheetHandler;55.0;2.0;20.0;141;0;0;2
WindowProtectRecord;13.0;4.0;10.0;72;1;1;2
LongPropertyValue;4.0;2.0;9.0;141;0;0;3
XDGFSection;5.0;1.0;8.0;141;0;0;3
TestExObjList;1.0;1.0;9.0;141;0;0;3
ChunkSeparator;2.0;1.0;3.0;141;0;0;3
StylesTable;111.0;2.0;54.0;141;0;0;2
TestFontRendering;4.0;1.0;6.0;141;0;0;3
CellRangeUtil;38.0;1.0;8.0;229;0;1;1
PropertyTable;31.0;1.0;22.0;193;1;1;2
FFDataBase;2.0;2.0;2.0;141;0;0;3
TestSystemTimeUtils;7.0;1.0;4.0;141;0;0;3
Currency;1.0;1.0;2.0;8;0;0;0
TestXSSFSheet;83.0;3.0;62.0;141;0;0;2
XWPFHyperlink;3.0;1.0;5.0;141;0;0;3
WmfDibStretchBlt;15.0;1.0;14.0;141;0;0;3
RelationshipTransformParameterSpec;2.0;1.0;2.0;141;0;0;3
StringUtil;62.0;1.0;107.0;607;0;1;2
XDDFRunProperties;74.0;1.0;32.0;141;0;0;2
CurveToCommand;11.0;1.0;5.0;70;1;0;1
IndentProp;7.0;1.0;5.0;141;0;0;3
Function4Arg;0;0;0;11;1;0;1
TestBATBlock;10.0;1.0;6.0;141;0;0;3
LFOAbstractType;35.0;1.0;10.0;141;0;0;1
TextHorizontalOverflow;0.0;0;2.0;141;0;0;3
XSSFConditionFilterData;7.0;1.0;2.0;141;0;0;3
SheetIterator;7.0;2.0;17.0;27;0;0;2
TestFileMagic;14.0;1.0;3.0;141;0;0;3
EmfPlusSetPixelOffsetMode;0.0;2.0;2.0;141;0;0;3
XWPFStyle;18.0;1.0;2.0;141;0;0;3
BaseTestSheetShiftColumns;19.0;1.0;22.0;141;0;0;2
ExampleConversion;11.0;1.0;3.0;141;0;0;3
TestRowCol;6.0;1.0;9.0;141;0;0;3
XSLFShapeContainer;0;0;0;141;0;0;3
ODFNotOfficeXmlFileException;1.0;7.0;3.0;141;0;0;3
FillDelegate;34.0;1.0;2.0;141;0;0;1
AllModelTests;0.0;1.0;12.0;141;0;0;3
HeadersFooters;39.0;1.0;20.0;141;0;0;2
Sound;12.0;3.0;9.0;141;0;0;3
DatePartHandler;18.0;1.0;4.0;78;0;0;0
BetterHeaderFooterExample;1.0;1.0;8.0;141;0;0;3
XAdESXLSignatureFacet;29.0;1.0;12.0;141;0;0;1
TestCTColComparator;2.0;1.0;2.0;141;0;0;3
PanoseSerif;0.0;0;1.0;4;0;1;1
NumberRenderingSpreadsheetGenerator;19.0;1.0;14.0;141;0;0;3
ExEmbed;30.0;3.0;15.0;141;0;0;2
XSSFDataValidationConstraint;38.0;1.0;7.0;141;0;0;1
TestDec2Hex;21.0;1.0;15.0;141;0;0;2
HSLFTextBox;5.0;4.0;26.0;141;0;0;2
Module;0;0;0;25;1;0;1
RowFunc;7.0;1.0;10.0;29;1;0;1
ChartStartBlockRecord;10.0;4.0;6.0;76;1;1;2
BaseFormulaEvaluator;42.0;1.0;63.0;266;1;1;2
SubtractPtg;5.0;4.0;5.0;24;1;0;1
CHPFormattedDiskPage;18.0;2.0;12.0;141;0;0;3
ReaderWriter;6.0;1.0;13.0;141;0;0;3
Break;5.0;1.0;6.0;41;0;0;0
TestXDDFDataSourcesFactory;12.0;1.0;7.0;141;0;0;3
NameIdentifier;5.0;1.0;7.0;26;0;0;0
Outlines;19.0;1.0;7.0;141;0;0;3
ExcelStyleDateFormatter;14.0;4.0;4.0;151;1;1;2
BinaryRC4Encryptor;11.0;2.0;16.0;104;1;1;2
XDDFPicture;2.0;1.0;2.0;141;0;0;3
TestSLWTTextListing;2.0;2.0;3.0;141;0;0;3
Outlining;3.0;1.0;2.0;141;0;0;3
RefEvalBase;9.0;1.0;5.0;42;1;0;1
LinkedDataRecord;23.0;4.0;13.0;197;1;1;2
TextSegment;17.0;1.0;3.0;141;0;0;3
LineCap;7.0;0;7.0;26;0;0;0
YearFracCalculator;54.0;1.0;8.0;274;0;1;2
BaseTestSheetShiftRows;41.0;1.0;23.0;141;0;0;2
TestNoteRecord;4.0;1.0;6.0;141;0;0;3
EmfInvertRgn;6.0;1.0;8.0;141;0;0;3
POIFSStream;12.0;1.0;14.0;205;1;0;1
BooleanFunction;24.0;1.0;12.0;137;1;1;2
HwmfColorRef;9.0;1.0;31.0;141;0;0;2
XWPFAbstractSDT;11.0;1.0;11.0;141;0;0;3
EmfAlphaBlend;3.0;1.0;9.0;141;0;0;3
TextureAlignment;4.0;0;3.0;23;0;0;0
TSPTimeStampService;26.0;1.0;11.0;141;0;0;1
EvalConsumer;0;0;0;3;0;0;0
FtPioGrbitSubRecord;17.0;2.0;7.0;136;1;1;2
XDDFPatternFillProperties;18.0;1.0;6.0;141;0;0;3
DummyGraphics2d;87.0;3.0;2.0;141;0;0;2
TestXSSFDialogSheet;14.0;1.0;8.0;141;0;0;3
StreamEncryptionInfo;13.0;1.0;13.0;91;0;0;0
TestSXSSFUnicodeSurrogates;1.0;1.0;6.0;141;0;0;3
ExternSheetRecord;33.0;4.0;13.0;245;1;1;2
HSSFTextbox;26.0;3.0;35.0;195;1;0;2
BasePPTIteratingTest;10.0;1.0;16.0;141;0;0;2
EmfPlusFillPath;1.0;2.0;2.0;141;0;0;3
