Class;WMC;DIT;CBO;LOC;CIC;CCC;Bug
AllModelTests;0.0;1.0;12.0;19;0;0;0
HeadersFooters;39.0;1.0;20.0;1124;0;0;2
Sound;12.0;3.0;9.0;1124;0;0;3
DatePartHandler;18.0;1.0;4.0;1124;0;0;3
BetterHeaderFooterExample;1.0;1.0;8.0;1124;0;0;3
XAdESXLSignatureFacet;29.0;1.0;12.0;1124;0;0;3
TestCTColComparator;2.0;1.0;2.0;1124;0;0;3
PanoseSerif;0.0;0;1.0;1124;0;0;3
NumberRenderingSpreadsheetGenerator;19.0;1.0;14.0;176;0;1;1
ExEmbed;30.0;3.0;15.0;1124;0;0;2
XSSFDataValidationConstraint;38.0;1.0;7.0;1124;0;0;3
TestDec2Hex;21.0;1.0;15.0;172;1;1;2
HSLFTextBox;5.0;4.0;26.0;1124;0;0;2
Module;0;0;0;1124;0;0;3
RowFunc;7.0;1.0;10.0;1124;0;0;3
ChartStartBlockRecord;10.0;4.0;6.0;1124;0;0;3
BaseFormulaEvaluator;42.0;1.0;63.0;1124;0;0;2
SubtractPtg;5.0;4.0;5.0;1124;0;0;3
CHPFormattedDiskPage;18.0;2.0;12.0;1124;0;0;3
ReaderWriter;6.0;1.0;13.0;115;1;1;2
Break;5.0;1.0;6.0;1124;0;0;3
TestXDDFDataSourcesFactory;12.0;1.0;7.0;1124;0;0;3
NameIdentifier;5.0;1.0;7.0;1124;0;0;3
Outlines;19.0;1.0;7.0;1124;0;0;3
ExcelStyleDateFormatter;14.0;4.0;4.0;1124;0;1;1
BinaryRC4Encryptor;11.0;2.0;16.0;1124;0;0;2
XDDFPicture;2.0;1.0;2.0;1124;0;0;3
TestSLWTTextListing;2.0;2.0;3.0;1124;0;0;3
Outlining;3.0;1.0;2.0;1124;0;0;3
RefEvalBase;9.0;1.0;5.0;1124;0;0;3
LinkedDataRecord;23.0;4.0;13.0;1124;0;1;1
TextSegment;17.0;1.0;3.0;1124;0;0;3
LineCap;7.0;0;7.0;1124;0;0;3
YearFracCalculator;54.0;1.0;8.0;1124;0;1;2
BaseTestSheetShiftRows;41.0;1.0;23.0;590;0;1;2
TestNoteRecord;4.0;1.0;6.0;91;0;1;1
EmfInvertRgn;6.0;1.0;8.0;1124;0;0;3
POIFSStream;12.0;1.0;14.0;1124;1;1;2
BooleanFunction;24.0;1.0;12.0;1124;0;0;3
HwmfColorRef;9.0;1.0;31.0;1124;0;0;2
XWPFAbstractSDT;11.0;1.0;11.0;1124;0;0;3
EmfAlphaBlend;3.0;1.0;9.0;1124;0;0;3
TextureAlignment;4.0;0;3.0;1124;0;0;3
TSPTimeStampService;26.0;1.0;11.0;1124;0;0;3
EvalConsumer;0;0;0;1124;0;0;3
FtPioGrbitSubRecord;17.0;2.0;7.0;1124;0;0;3
XDDFPatternFillProperties;18.0;1.0;6.0;1124;0;0;3
DummyGraphics2d;87.0;3.0;2.0;696;1;0;2
TestXSSFDialogSheet;14.0;1.0;8.0;1124;0;0;3
StreamEncryptionInfo;13.0;1.0;13.0;1124;0;0;3
TestSXSSFUnicodeSurrogates;1.0;1.0;6.0;1124;0;0;3
ExternSheetRecord;33.0;4.0;13.0;1124;0;0;3
HSSFTextbox;26.0;3.0;35.0;1124;0;0;2
BasePPTIteratingTest;10.0;1.0;16.0;1124;0;0;2
EmfPlusFillPath;1.0;2.0;2.0;1124;0;0;3
CellDateFormatter;17.0;2.0;6.0;1124;0;0;3
PLSAggregate;5.0;3.0;6.0;1124;0;0;3
HwmfHeader;3.0;1.0;5.0;1124;0;0;3
TestSlides;4.0;1.0;6.0;1124;0;0;3
DocumentNode;10.0;2.0;24.0;1124;0;0;2
EscherRecord;27.0;1.0;111.0;1124;1;1;2
ConvertImageUnits;4.0;1.0;1.0;1124;0;0;3
FontCollection;25.0;3.0;16.0;1124;0;0;2
PrintOrientation;4.0;0;3.0;1124;0;0;3
MockAreaEval;8.0;2.0;7.0;82;0;0;0
ShapeContainer;0;0;0;1124;0;0;3
EncryptedTempData;5.0;1.0;9.0;1124;0;0;3
AntTestListener;10.0;1.0;1.0;1124;0;0;3
TestEndSubRecord;2.0;1.0;5.0;18;0;1;1
TestDivideEval;4.0;1.0;11.0;34;0;1;1
TestRLEDecompressingInputStream;5.0;1.0;3.0;137;0;1;1
InterfaceHdrRecord;9.0;4.0;12.0;1124;0;0;3
AxisOptionsRecord;44.0;4.0;10.0;1124;0;1;1
EmfPlusSetClipRect;6.0;1.0;8.0;1124;0;0;3
GeometryRow;0;0;0;1124;0;0;3
StopVisiting;0.0;4.0;1.0;1124;0;0;3
TestComment2000Atom;11.0;1.0;4.0;1124;0;0;3
TestFilteringDirectoryNode;5.0;1.0;6.0;145;0;0;3
TestCloneSheet;4.0;2.0;24.0;76;0;1;2
RandBetween;5.0;1.0;9.0;1124;0;1;1
IntegerField;12.0;1.0;5.0;1124;0;0;3
ChartTypes;0.0;0;12.0;1124;0;0;3
SignaturePart;11.0;1.0;13.0;1124;0;0;3
SimpleAsciiOutputStream;6.0;2.0;1.0;26;0;0;0
NonSeekableInputStream;5.0;2.0;1.0;22;0;0;0
CellHandler;0;0;0;1124;0;0;3
CountingOS;4.0;2.0;2.0;1124;0;0;3
BitmapImageRenderer;44.0;1.0;12.0;1124;0;0;3
AllPOIHPSFBasicTests;0.0;1.0;9.0;16;0;0;0
ExcelAntUserDefinedFunctionTestHelper;2.0;2.0;2.0;1124;0;0;3
TestPackagePartName;1.0;1.0;3.0;1124;0;0;3
Comment;0;0;0;1124;0;1;1
FootnoteReferenceDescriptor;14.0;2.0;2.0;1124;0;0;3
Xst;18.0;1.0;5.0;1124;0;0;3
HSLFTextRun;94.0;1.0;45.0;1124;0;0;2
Sheet;0;0;0;1124;1;1;2
WorkbookProperties;1.0;1.0;5.0;1124;0;0;3
XHeight;0.0;0;2.0;1124;0;0;3
DIR_STATE;0.0;0;1.0;1124;0;0;3
DocumentOutputStream;20.0;2.0;16.0;1124;0;1;2
AbstractArrayDataSource;10.0;1.0;4.0;1124;0;0;3
PanoseXHeight;0.0;0;1.0;1124;0;0;3
XDDFLineJoinMiterProperties;8.0;1.0;2.0;1124;0;0;3
SingletonHelper;0.0;1.0;1.0;1124;0;0;3
RelEllipticalArcTo;26.0;1.0;6.0;1124;0;0;3
HSSFPicture;27.0;3.0;39.0;1124;0;1;2
TestCryptoAPI;2.0;1.0;5.0;30;0;1;1
EmfPlusSetAntiAliasMode;0.0;2.0;2.0;1124;0;0;3
TestPercentile;10.0;1.0;10.0;69;0;1;1
TestHMEFContentsExtractor;4.0;1.0;4.0;1124;0;0;3
ZipContentTypeManager;3.0;2.0;8.0;1124;0;0;3
LittleEndianOutputStream;10.0;3.0;16.0;1124;0;0;2
VerticalAlignment;3.0;0;20.0;1124;0;0;2
NumericalArrayDataSource;5.0;2.0;4.0;1124;0;0;3
HSSFShapeTypes;0;0;0;1124;0;0;3
TestLegendRecord;2.0;1.0;5.0;48;0;1;1
TestStatsLib;12.0;2.0;6.0;238;0;1;1
HtmlDocumentFacade;44.0;1.0;3.0;1124;0;0;3
DrawFontManager;0;0;0;1124;0;0;3
TestYearFracCalculatorFromSpreadsheet;7.0;1.0;15.0;61;0;1;2
SheetIterator;4.0;1.0;5.0;1124;0;0;3
XWPFFooter;13.0;3.0;17.0;1124;0;0;2
FormulaCellCacheEntrySet;27.0;1.0;3.0;1124;0;0;3
TestHSSFChart;14.0;1.0;10.0;1124;0;0;3
SlideShowFactory;21.0;1.0;32.0;1124;0;1;2
TestFontCollection;5.0;1.0;11.0;1124;0;0;3
TestStreamBugs;10.0;2.0;13.0;1124;0;0;3
EscherComplexProperty;24.0;2.0;20.0;1124;0;0;2
WmfCreatePalette;2.0;2.0;6.0;1124;0;0;3
ClassIDPredefined;10.0;0;16.0;1124;0;1;2
SeriesIndexRecord;12.0;4.0;8.0;1124;0;1;1
TestXSSFEvenHeader;3.0;1.0;3.0;1124;0;0;3
Rounder;3.0;1.0;2.0;1124;0;0;3
EscherDgRecord;16.0;2.0;22.0;1124;0;1;2
TestDGetFunctionsFromSpreadsheet;1.0;2.0;2.0;9;0;0;0
CellBase;33.0;1.0;114.0;1124;0;0;2
AdjustHandle;0;0;0;1124;0;0;3
EmfEllipse;4.0;2.0;7.0;1124;0;0;3
TestIntList;72.0;1.0;3.0;525;0;0;2
TestSetBoldItalic;1.0;1.0;9.0;1124;0;0;3
XSLFShadow;14.0;2.0;11.0;1124;0;0;3
Entry;0;0;0;1124;0;0;3
TestAllFiles;24.0;1.0;23.0;1124;0;0;2
UnknownRecord;80.0;4.0;20.0;1124;0;1;2
TestEmptyProperties;6.0;1.0;10.0;104;0;1;1
Name;0;0;0;1124;0;1;1
TestPOIFSFileSystem;28.0;1.0;23.0;279;1;1;2
LiteralStringArrayDataSource;2.0;3.0;2.0;1124;0;0;3
IndexedColors;6.0;0;38.0;1124;0;1;2
AllPOIFSTests;0.0;1.0;7.0;14;0;0;0
UnaryMinusPtg;5.0;4.0;5.0;1124;0;0;3
TestExcelExtractor;30.0;1.0;14.0;299;0;1;1
SLCommonUtils;2.0;1.0;9.0;1124;0;0;3
TestNumericRanges;2.0;1.0;2.0;1124;0;0;3
SVGFormat;4.0;1.0;4.0;1124;0;0;3
NullEscherSerializationListener;2.0;1.0;17.0;1124;0;0;2
DataSpaceVersionInfo;3.0;1.0;4.0;1124;0;0;3
POITestCase;17.0;1.0;50.0;156;0;1;2
TestXSSFName;6.0;2.0;8.0;1124;0;0;3
TestAreaFormatRecord;2.0;1.0;5.0;42;0;1;1
HSSFFileHandler;9.0;3.0;13.0;1124;0;0;3
EmfPolylineTo;3.0;4.0;6.0;1124;0;0;3
EncryptionRecord;0;0;0;1124;0;0;3
TestPPFont;1.0;1.0;6.0;1124;0;0;3
UnaryPlusEval;5.0;2.0;13.0;1124;0;1;1
OPCFileHandler;8.0;2.0;10.0;1124;0;0;3
SplineRenderer;4.0;1.0;2.0;1124;0;0;3
TextPlaceholder;5.0;0;14.0;1124;0;0;3
PackageAccess;0.0;0;27.0;1124;0;0;2
Format;2.0;0;1.0;1124;1;1;2
XSLFEffectProperties;0;0;0;1124;0;0;3
EncryptedPackageWriter;2.0;1.0;8.0;1124;0;0;3
CHPBinTable;51.0;1.0;28.0;1124;0;0;2
HSLFHyperlink;49.0;1.0;25.0;1124;0;0;2
EmfPlusRegionInfinite;4.0;1.0;3.0;1124;0;0;3
Match;29.0;2.0;17.0;1124;0;1;2
EvaluationName;0;0;0;1124;0;0;3
NumericRanges;12.0;1.0;2.0;1124;0;0;3
XDDFLineChartData;15.0;2.0;12.0;1124;0;0;3
TestMultiSheetEval;15.0;1.0;15.0;136;0;1;2
FunctionData;12.0;1.0;2.0;61;0;0;0
CharFlagsTextProp;3.0;3.0;5.0;1124;0;0;3
MissingArgPtg;6.0;3.0;6.0;1124;0;0;3
PictureData;0;0;0;1124;0;1;1
HDGFLZWCompressor;23.0;1.0;2.0;1124;0;0;3
Encryptor;12.0;1.0;33.0;1124;0;0;2
ValidationType;1.0;1.0;12.0;1124;0;0;3
FinanceLib;17.0;1.0;4.0;1124;0;1;1
BaseTestExternalFunctions;3.0;1.0;18.0;102;1;0;2
OutlookTextExtractor;21.0;3.0;14.0;1124;0;0;3
MulBlankRecord;17.0;4.0;14.0;1124;0;0;3
QCTextBit;3.0;2.0;6.0;1124;0;0;3
DecorationShape;7.0;0;5.0;1124;0;0;3
EmfCreatePalette;6.0;3.0;8.0;1124;0;0;3
DeletedRef3DPtg;9.0;3.0;12.0;1124;0;0;3
FormulaRecordAggregate;46.0;3.0;34.0;1124;0;1;2
WorkbookEvaluatorProvider;0;0;0;1124;0;0;3
PresetPattern;3.0;0;1.0;1124;0;0;3
NumericFormulaValue;4.0;2.0;3.0;1124;0;0;3
HwmfImageRecord;0;0;0;1124;0;0;3
TestListParts;4.0;1.0;9.0;1124;0;0;3
ComparisonOperator;0;0;0;1124;0;0;3
XDDFLinearShadeProperties;13.0;1.0;2.0;1124;0;0;3
Variant;8.0;1.0;16.0;1124;0;0;2
LookupUtils;47.0;1.0;26.0;1124;0;0;2
EmfPlusPixelFormat;14.0;0;4.0;1124;0;0;3
MAPIType;8.0;1.0;22.0;1124;0;0;2
TestBin2Dec;10.0;1.0;10.0;71;1;1;2
Code;2.0;2.0;8.0;1124;0;0;3
AbstractFileHandler;8.0;1.0;27.0;1124;0;0;2
HeaderStories;51.0;1.0;11.0;1124;0;0;2
IRunBody;0;0;0;1124;0;0;3
MathX;44.0;1.0;7.0;1124;0;1;1
ObjectData;0;0;0;1124;0;0;3
WmfScaleWindowExt;7.0;1.0;10.0;1124;0;0;3
HSSFColorScaleFormatting;12.0;1.0;13.0;1124;0;0;3
StandardEncryptionHeader;12.0;2.0;20.0;1124;0;0;2
TestEmbedOLEPackage;16.0;1.0;36.0;1124;0;0;2
ChunkedCipherOutputStream;37.0;3.0;18.0;1124;0;0;2
MMSRecord;14.0;4.0;9.0;1124;0;1;1
NoArgConstructor;0;0;0;1124;0;0;3
XSSFTextParagraph;185.0;1.0;13.0;1124;0;0;2
AttributedStringData;1.0;1.0;1.0;1124;0;0;3
EncryptionInfoBuilder;0;0;0;1124;0;0;3
TestWeekNumFunctionsFromSpreadsheet;1.0;2.0;2.0;9;0;0;0
DefaultEscherRecordFactory;9.0;1.0;46.0;1124;0;1;2
AbstractCellRangeDataSource;9.0;1.0;12.0;1124;0;0;3
Hyperlink;0;0;0;1124;1;1;2
Irr;10.0;1.0;11.0;1124;0;1;1
IntMapper;10.0;1.0;6.0;1124;0;0;3
SheetWriter;2.0;1.0;3.0;26;0;0;0
SectionDescriptor;11.0;1.0;6.0;1124;0;0;3
TestXWPFHeader;10.0;1.0;11.0;1124;0;0;3
GraphicalFrame;0;0;0;1124;0;0;3
EmfPlusSetWorldTransform;6.0;1.0;8.0;1124;0;0;3
TestHSSFWorkbook;62.0;2.0;50.0;976;1;1;2
Removal;0;0;0;1124;0;0;3
PackagePropertiesUnmarshaller;34.0;1.0;12.0;1124;0;0;3
HSSFITestDataProvider;12.0;1.0;43.0;51;1;1;2
SetTextJustification;0.0;2.0;2.0;1124;0;0;3
BarAndLineChart;3.0;1.0;44.0;1124;0;0;2
EmfSetViewportExtEx;3.0;2.0;5.0;1124;0;0;3
XSLFRelation;4.0;2.0;40.0;1124;0;0;2
ShapeDataAcceptor;7.0;1.0;2.0;1124;0;0;3
TestPlotGrowthRecord;2.0;1.0;5.0;27;0;1;1
SignaturePartIterator;8.0;1.0;9.0;1124;0;0;3
HSMFFileHandler;4.0;3.0;8.0;1124;0;0;3
LessThanPtg;5.0;4.0;5.0;1124;0;0;3
RLEDecompressingInputStream;48.0;2.0;4.0;1124;0;1;1
TestHSSFCell;20.0;2.0;25.0;339;0;1;2
LessEqualPtg;5.0;4.0;5.0;1124;0;0;3
FromHowTo;5.0;1.0;7.0;1124;0;0;3
NumberRecord;13.0;5.0;22.0;1124;0;1;2
TestBug47563;5.0;1.0;8.0;1124;0;0;3
SheetIdentifier;8.0;1.0;8.0;1124;0;0;3
TestMapInfo;6.0;1.0;7.0;1124;0;0;3
HashAlgorithm;10.0;0;51.0;1124;0;0;2
Contrast;0.0;0;2.0;1124;0;0;3
AutonumberScheme;3.0;0;1.0;1124;0;0;3
TxMasterStyleAtom;13.0;3.0;20.0;1124;0;0;2
FrillsAndFills;1.0;1.0;8.0;1124;0;0;3
TestRowBlocksReader;2.0;1.0;10.0;31;0;0;0
PPDrawingGroup;13.0;3.0;19.0;1124;0;0;2
XSSFFileHandler;13.0;3.0;24.0;1124;0;0;2
Graphics2DDemo;3.0;1.0;6.0;1124;0;0;3
BufAccessBAOS;1.0;3.0;1.0;1124;0;0;3
DVRecord;40.0;4.0;18.0;1124;0;0;2
Delta;7.0;2.0;11.0;1124;0;0;3
XWPFVertAlign;0.0;0;2.0;1124;0;0;3
XDDFRadarChartData;15.0;2.0;10.0;1124;0;0;3
XDGFBaseContents;21.0;3.0;16.0;1124;0;0;2
XDDFLineJoinBevelProperties;3.0;1.0;2.0;1124;0;0;3
MockRefEval;4.0;2.0;7.0;19;0;0;0
TestQuotientFunctionsFromSpreadsheet;1.0;2.0;2.0;9;0;0;0
RecordSizingVisitor;3.0;1.0;4.0;1124;0;0;3
Bookmark;0;0;0;1124;0;0;3
TestCellRange;17.0;1.0;5.0;213;0;1;1
TestPPTXMLDump;2.0;2.0;4.0;1124;0;0;3
ValueArray;4.0;1.0;5.0;1124;0;0;3
TestTableStyles;2.0;1.0;11.0;1124;0;0;3
FontAlignment;3.0;0;2.0;1124;0;0;3
TransformInfoHeader;3.0;1.0;7.0;1124;0;0;3
XPathHelper;3.0;1.0;4.0;1124;0;0;3
PackageRelationshipTypes;0;0;0;1124;0;0;3
FormulaExtractor;3.0;1.0;8.0;18;0;1;1
CreateSlideShow2;0;0;0;1124;0;0;3
Compression;4.0;0;1.0;1124;0;0;3
TestCounts;2.0;1.0;6.0;1124;0;0;3
CreateSlideShow1;0;0;0;1124;0;0;3
ToCSV;39.0;1.0;11.0;1124;0;0;3
OOXMLPasswordsTry;5.0;1.0;4.0;1124;0;0;3
XDDFShapeAutoFit;5.0;1.0;4.0;1124;0;0;3
Chunk;6.0;1.0;20.0;1124;0;0;2
EmfSetViewportOrgEx;3.0;2.0;5.0;1124;0;0;3
HSLFMasterSheet;2.0;2.0;16.0;1124;0;0;2
TestVariantSupport;5.0;1.0;18.0;80;0;1;2
NullOutputStream;4.0;2.0;2.0;17;1;0;1
XDDFLineJoinProperties;0;0;0;1124;0;0;3
EmfPlusLineJoin;4.0;0;2.0;1124;0;0;3
CustomColor;8.0;2.0;2.0;1124;0;0;3
ObjectShape;0;0;0;1124;0;0;3
NameCommentRecord;22.0;4.0;12.0;1124;0;1;1
EmfPolyPolygon;13.0;2.0;10.0;1124;0;0;3
RecordAtom;2.0;2.0;41.0;1124;0;0;2
IRMDSTransformInfo;3.0;1.0;5.0;1124;0;0;3
EntryTriple;10.0;1.0;11.0;1124;0;0;3
ContinuableRecord;4.0;3.0;12.0;1124;0;0;3
RecordBase;0.0;1.0;31.0;1124;1;0;2
AxisCrosses;3.0;0;17.0;1124;0;0;2
FUNCTION;0.0;0;3.0;1124;0;0;3
CharIndexTranslator;0;0;0;1124;0;0;3
SignatureInfo;58.0;1.0;36.0;1124;0;0;2
TestReadAllFiles;12.0;1.0;15.0;150;0;1;2
NotImplementedException;2.0;4.0;15.0;1124;0;1;2
AreaValueArray;2.0;2.0;4.0;1124;0;0;3
ListAutoNumber;0.0;0;5.0;1124;0;0;3
ExVideoContainer;9.0;3.0;11.0;1124;0;0;3
XSSFBRelation;1.0;2.0;6.0;1124;0;0;3
XSLFObjectData;8.0;2.0;5.0;1124;0;0;3
TestColorSchemeAtom;6.0;1.0;3.0;1124;0;0;3
EmfModifyWorldTransform;13.0;1.0;11.0;1124;0;0;3
SimpleCellWalkContext;3.0;1.0;2.0;1124;0;0;3
ConcatPtg;5.0;4.0;5.0;1124;0;0;3
TestSXSSFWorkbookWithCustomZipEntrySource;3.0;1.0;17.0;1124;0;0;2
TestFormulaParserEval;3.0;1.0;16.0;52;0;1;2
ListTables;27.0;1.0;19.0;1124;0;0;2
Series;37.0;2.0;10.0;1124;0;0;3
SheetContentsHandler;0;0;0;1124;0;0;3
SheetIterator;17.0;1.0;26.0;1124;0;0;2
BookmarkImpl;14.0;1.0;5.0;1124;0;0;3
OldComplexFileTable;2.0;2.0;4.0;1124;0;0;3
HwmfGraphicsState;2.0;1.0;3.0;1124;0;0;3
ByteChunkDeferred;10.0;3.0;8.0;1124;0;0;3
HPSFRuntimeException;5.0;4.0;10.0;1124;0;0;3
TestCountFuncs;33.0;1.0;26.0;461;0;1;2
SSTRecord;23.0;4.0;24.0;1124;0;1;2
DrawingRecordForBiffViewer;10.0;4.0;6.0;1124;0;0;3
Table;10.0;2.0;15.0;1124;1;1;2
BorderFormatting;34.0;1.0;12.0;1124;0;0;3
TestForkedEvaluator;4.0;1.0;11.0;72;0;1;1
HSSFDataFormat;21.0;1.0;21.0;1124;1;1;2
TextHeaderAtom;15.0;3.0;15.0;1124;0;0;2
POIFSBigBlockSize;7.0;1.0;12.0;1124;0;0;3
TestXSLFTableRow;16.0;1.0;11.0;1124;0;0;3
StreamHelper;5.0;1.0;8.0;1124;0;0;3
TestUnaryPlusEval;1.0;1.0;7.0;28;0;1;1
TestCellCacheEntry;1.0;1.0;6.0;15;0;0;0
POIXMLPropertiesTextExtractor;38.0;3.0;10.0;1124;0;0;3
FormulaRecord;40.0;5.0;38.0;1124;0;1;2
HSSFBorderFormatting;72.0;1.0;11.0;1124;0;0;2
TestRunnable;10.0;1.0;6.0;1124;0;0;3
ArrayPtg;35.0;2.0;14.0;1124;0;1;1
PasswordRev4Record;10.0;4.0;8.0;1124;0;0;3
EscherSerializationListener;0;0;0;1124;0;0;3
TestPlotAreaRecord;2.0;1.0;6.0;20;0;1;1
FinanceFunction;21.0;1.0;15.0;1124;0;1;2
TestTextRunReWrite;3.0;1.0;12.0;1124;0;0;3
HwmfPenStyle;12.0;1.0;17.0;1124;0;0;2
HemfHeader;24.0;1.0;11.0;1124;0;0;3
HeadersFootersContainer;26.0;3.0;13.0;1124;0;0;3
XDDFPath;2.0;1.0;1.0;1124;0;0;3
LineCap;3.0;0;1.0;1124;0;0;3
RecordVisitor;0;0;0;1124;1;0;1
HwmfEmbedded;4.0;1.0;7.0;1124;0;0;3
VerticalAlignment;0.0;0;15.0;1124;0;0;2
TestExcelAntUserDefinedFunction;3.0;1.0;2.0;1124;0;0;3
WMF;11.0;3.0;10.0;1124;0;0;3
NameXPtg;12.0;3.0;19.0;1124;0;0;2
XSLFGradientPaint;17.0;1.0;10.0;1124;0;0;3
Tutorial7;2.0;1.0;10.0;1124;0;0;3
PrintSetupRecord;48.0;4.0;12.0;1124;0;0;3
Tutorial6;2.0;1.0;10.0;1124;0;0;3
Tutorial5;2.0;1.0;6.0;1124;0;0;3
Function;0;0;0;1124;1;1;2
ShapeRenderer;9.0;2.0;6.0;1124;0;0;3
BlockOffsetCommand;2.0;2.0;3.0;1124;0;0;3
TestBackground;5.0;1.0;20.0;1124;0;0;2
Tutorial4;6.0;1.0;13.0;1124;0;0;3
XSSFCreationHelper;9.0;1.0;26.0;1124;0;0;2
Tutorial3;2.0;1.0;7.0;1124;0;0;3
FormulaEvaluator;0;0;0;1124;1;1;2
MissingSectionException;4.0;5.0;2.0;1124;0;0;3
Tutorial2;2.0;1.0;9.0;1124;0;0;3
WeekNum;6.0;2.0;13.0;1124;0;0;3
PrecisionRecord;12.0;4.0;9.0;1124;0;0;3
XSSFEventBasedExcelExtractor;38.0;3.0;33.0;1124;0;0;2
Tutorial1;2.0;1.0;10.0;1124;0;0;3
EmfPlusSolidBrushData;6.0;1.0;13.0;1124;0;0;3
NoSingleSectionException;4.0;5.0;2.0;1124;0;0;3
BaseTestCell;72.0;1.0;33.0;1185;0;1;2
TableSprmUncompressorTest;1.0;1.0;6.0;1124;0;0;3
WmfSetPixel;6.0;1.0;8.0;1124;0;0;3
PlotGrowthRecord;14.0;4.0;8.0;1124;0;1;1
Office2010SignatureFacet;4.0;1.0;4.0;1124;0;0;3
TestPageSettingsBlock;9.0;1.0;31.0;309;0;1;2
TestHSSFFont;2.0;2.0;5.0;14;0;0;0
HMEFFileHandler;11.0;2.0;10.0;1124;0;0;3
EmfPlusDrawDriverString;12.0;1.0;23.0;1124;0;0;2
XDDFSpacingPercent;7.0;2.0;3.0;1124;0;0;3
OOXMLLiteAgent;1.0;1.0;1.0;1124;0;0;3
TestXSSFTextRun;1.0;1.0;9.0;1124;0;0;3
ArcToCommand;15.0;1.0;6.0;1124;0;0;3
TestHeadersFootersAtom;5.0;1.0;4.0;1124;0;0;3
Picture;0;0;0;1124;0;1;1
XWPFComment;6.0;1.0;4.0;1124;0;0;3
POIFile;6.0;1.0;7.0;63;0;0;0
TestComplexFunctionsFromSpreadsheet;1.0;2.0;2.0;9;0;0;0
TestBiff8DecryptingStream;5.0;1.0;4.0;152;1;1;2
SharedValueRecordBase;15.0;4.0;14.0;1124;0;0;3
ValueAndFormat;18.0;1.0;2.0;1124;0;0;3
TestExOleObjStg;6.0;1.0;8.0;1124;0;0;3
Shape;0;0;0;1124;0;0;3
TestXSSFRow;5.0;3.0;15.0;1124;0;0;2
BaseTestXCell;2.0;2.0;8.0;1124;0;0;3
TestUnicode;2.0;1.0;10.0;44;0;1;1
TestXSLFConnectorShape;2.0;1.0;12.0;1124;0;0;3
PICFAndOfficeArtData;8.0;1.0;8.0;1124;0;0;3
StringCellRangeDataSource;6.0;2.0;7.0;1124;0;0;3
TestBuildFile;27.0;1.0;9.0;1124;0;0;3
CountingStream;0;0;0;1124;0;0;3
SplineCollector;5.0;1.0;5.0;1124;0;0;3
EmfPlusSave;6.0;1.0;7.0;1124;0;0;3
BusinessPlan;26.0;1.0;15.0;1124;0;0;2
StyleTextPropAtom;39.0;3.0;22.0;1124;0;0;2
MockAreaEval;9.0;2.0;7.0;82;0;0;0
HemfPlusRecord;0;0;0;1124;0;0;3
ExcelAntWorkbookUtil;30.0;1.0;32.0;1124;0;0;2
HwmfEmbeddedIterator;19.0;1.0;8.0;1124;0;0;3
EmfPlusBrushData;0;0;0;1124;0;0;3
TestUnicodeNameRecord;1.0;1.0;4.0;10;0;1;1
HemfWindowing;1.0;1.0;5.0;1124;0;0;3
PropertyConstants;0;0;0;1124;0;0;3
TestStylesTable;22.0;1.0;9.0;1124;0;0;3
Header;9.0;1.0;6.0;1124;0;1;1
HSLFShapeFactory;27.0;1.0;35.0;1124;0;0;2
DataFormatter;125.0;1.0;56.0;1124;0;1;2
PackagePart;62.0;1.0;154.0;1124;0;0;2
TestXWPFRun;45.0;1.0;20.0;1124;0;0;2
ZoomSheet;1.0;1.0;2.0;1124;0;0;3
DummyEscherRecord;7.0;2.0;5.0;15;0;0;0
TestFormulaParserIf;13.0;1.0;17.0;166;0;1;2
TestSlide;3.0;1.0;6.0;1124;0;0;3
DropCapSpecifier;20.0;1.0;9.0;1124;0;0;3
ProtectionRev4Record;12.0;4.0;9.0;1124;0;0;3
TestCellStyle;19.0;1.0;24.0;421;1;1;2
TestFtCblsSubRecord;3.0;1.0;4.0;33;0;1;1
WmfEscapeUnknownData;4.0;1.0;8.0;1124;0;0;3
SpreadsheetHandler;17.0;2.0;13.0;1124;0;0;3
EmfSetDiBitsToDevice;9.0;1.0;10.0;1124;0;0;3
EscherClientDataRecord;17.0;2.0;25.0;1124;0;1;2
XSLFBackground;20.0;3.0;14.0;1124;0;0;3
TestSlope;10.0;1.0;7.0;100;0;1;1
SpellInfoEnum;1.0;0;2.0;1124;0;0;3
DrawTexturePaint;27.0;2.0;6.0;1124;0;0;3
TestTextPieceTable;7.0;1.0;13.0;1124;0;0;3
XSLFTextParagraph;230.0;1.0;73.0;1124;0;0;2
EmfSetMoveToEx;4.0;2.0;7.0;1124;0;0;3
EncryptedPowerPointFileException;3.0;6.0;7.0;1124;0;0;3
HyperlinkExample;1.0;1.0;12.0;1124;0;0;3
TestHSSFEventFactory;13.0;1.0;19.0;106;0;1;2
XSSFRow;103.0;1.0;73.0;1124;0;0;2
WmfPolyline;2.0;2.0;3.0;1124;0;0;3
ExObjRefAtom;7.0;3.0;8.0;1124;0;0;3
StringValueEval;0;0;0;1124;0;0;3
I_MatchAreaPredicate;0;0;0;1124;0;0;3
TableAutoformatLookSpecifier;13.0;2.0;5.0;1124;0;0;3
SingleValueVector;4.0;1.0;3.0;1124;0;0;3
EmbeddedObjects;8.0;1.0;7.0;1124;0;1;1
TestFontIndexRecord;2.0;1.0;5.0;24;0;1;1
SimpleHeaderInput;4.0;1.0;3.0;1124;0;0;3
